395	If you could be famous, what would you want to be famous for?  For example, would you want to be a singer, a movie star, or a famous athlete? Why?	If you could become a celebrity in the United States, what would you want to be famous for? Why?	American popular culture can sometimes influence cultures in other countries around the world. In what ways has culture in your community been influenced by the United States?
397	What part of your PenPal’s culture would you like to have in your home country?\r\n\r\n	What is something from your culture that you think might make your PenPal’s community a better place?	What motivates life in your PenPal’s community?  Are people in your country motivated by similar or different things?\r\n
399	What part of life in the United States did you like learning about most?  	Imagine you had the opportunity to visit the United States.  List the things you would like to do and see.  What questions might you have for the people that you meet?\r\n	If you were able to visit  the United States, what aspect of life and culture would you be most excited to experience? Why?
400	What part of culture in the United States would you like to have in your home country?\r\n\r\n	What is something from your culture that you think might make the United States a better place?	What motivates life in in the United States?  Are people in your country motivated by similar or different things?
398	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?
396	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?	How has your opinion of the part of the world where your PenPals live changed? Are people more similar or different than you expected?
401	Imagine you had the opportunity to visit the United States. List the things you would like to do and see.  What questions might you have for the people that you meet?	How has your opinion of the United States changed through talking with your PenPal?  Are people more similar or different than you expected?	How has your opinion of the United States changed through talking with your PenPal?  Are people more similar or different than you expected?
384	What types of food do people in the United States like to eat? What foods do you like to eat?	What types of food do people in the United States enjoy? What foods do you like to eat?	What types of food do people in the United States enjoy? What foods do you like to eat?
411	What images did early humans paint in the Altamira Caves? Why do you think they painted these images?	Who was Leonardo da Vinci, and what did he accomplish during his life?	Who was Leonardo da Vinci, and what did he accomplish during his life?
416	What are different types of music that you enjoy?  Recommend a band or popular song from your culture to your PenPal.	What are different genres of music, literature, and film that you enjoy?  Recommend something from popular culture that your PenPal might enjoy learning more about.	What are different genres of music, literature, and film that you enjoy?  Recommend something from popular culture that your PenPal might enjoy learning more about.
456	Imagine que tu avais l’opportunité de visiter le pays de ton PenPal. Qu’est-ce que tu aimerais faire et voir? Quelles questions pourrais-tu poser aux individus que tu rencontrerais là-bas? 	Comment ta vision de la région du monde où habite ton PenPal a-t-elle changée? Les gens sont-ils plus semblables ou plus différents que tu ne le pensais? 	Comment ta vision de la région du monde où habite ton PenPal a-t-elle changée? Les gens sont-ils plus semblables ou plus différents que tu ne le pensais? 
468	Why do you think art and literature are important?  Tell your PenPal about your favorite piece of visual art or literature.	Why do you think art and literature are important?  Tell your PenPal about your favorite piece of visual art or literature.	Why do you think art and literature are important?  Tell your PenPal about your favorite piece of visual art or literature.
471	There are many famous people around the world.  What makes a person famous?  Describe a famous person from your country to your PenPal.	There are many famous people around the world.  What makes a person famous?  Describe a famous person from your country to your PenPal.	What are different genres of music, literature, and film that you enjoy?  Recommend something from popular culture your PenPal might enjoy learning more about.
482	A work of art can be a drawing, painting, piece of music, or a movie.  Where do you see are in your community?	The Maori people of New Zealand decorated their bodies with tribal tattoos.  What do you think these tattoos might mean or represent?	The Maori people of New Zealand decorated their bodies with tribal tattoos.  What do you think these tattoos might mean or represent?
491	Do you have arid deserts where you live?	What kind of natural environment is your community in?	What are important rivers, seas, or bodies of water in your geographic region?\r\n
497	Do you ever eat without using utensils? What is your favorite way of eating?	Do people in your community gather in cafes? If not, where do they gather?	Do people in your community meet in cafes or elsewhere? What are the most popular places for public discussion?
499	Hammurabi was an ancient king who wrote a list of laws.  What is one law that you think is important in your community?	Why is the fertile crescent important?	Why is the fertile crescent important to human history?  Where did early civilizations live in your country's history?
500	The Egyptians built the pyramids almost three thousand years ago.  Compare the pyramids with an old building in your community.	How do people in your community respect and remember community leaders once they are deceased?	Hammurabi’s code is one of the first systems of laws and punishments.  Why do you think a legal system is important?
506	Why do you think that sports and games can build friendships and community?	Why do you think reading and watching the news is important?  Where do you go to find news?	Do the news media you read and listen to reflect a single point of view or multiple points of view?  Why is it important to pay attention to the news?
510	Schools in South Asia are beginning to use more and more technology.  How can technology help students to learn?\r\n	Describe something that makes your school special.  Why do you think your PenPal would like to visit your school?	Students across South Asia are using technology to learn both at school and at home.  Why do you think technology is a powerful learning tool?
611	Compare and contrast life in Mozambique with life in your community?	Compare and contrast life in Mozambique with life in your community?	Alcides explains that, “Not all orphans have someone to live with and take care of them, but that’s what we all want.” What struggles do young people face in your community?
383	Many people living in the United States are immigrants and came from another country. What do you think is the most difficult part of moving to a new country?	The United States is a diverse country. If you moved to the United States, what part of your culture would you want to share with people in the United States?	The United States is a diverse country. If you moved to the United States, what part of your culture would you want to share with people in the United States?
523	According to the article, water sites in Brazil are contaminated.  What might Olympic athletes think about contaminated water? Use evidence from the article in your response.	According to the article, water sites in Brazil are contaminated.  What impact could contaminated water have on athletes during the upcoming Olympic games? Use evidence from the article in your response.\r\n	According to the article, water sites in Brazil are contaminated.  What impact could contaminated water have on athletes during the upcoming Olympic games? Use evidence from the article in your response.
524	Cities, states, and countries around the world work make sure citizens have clean water.  What can you, as a student, do to help save water?\r\n	Cities, states, and countries around the world work to provide clean water to their citizens.  What can you, as a student, do to help save water?	Cities, states, and countries around the world work to provide clean water to their citizens.  What can you, as a student, do to help save water?
525	Ask your PenPal a question about the environment where he or she lives. You might ask your PenPal about: alternative energy, protecting natural resources, plants and animals, global warming, or anything else you want to know about the environment where your PenPal lives!	Ask your PenPal a question about the environment where he or she lives. Some possible topics might include: alternative energy, protection of natural resources, plants and animals, global warming, or anything else you want to know about the environment where your PenPal lives.	Ask your PenPal a question about the environment where he or she lives. Some possible topics might include: alternative energy, protection of natural resources, plants and animals, global warming, or anything else you want to know about the environment where your PenPal lives.
526	Scientists estimate that over 200 species go extinct every year. What can humans do to either slow or prevent the extinction of animal species? 	Scientists estimate that over 200 species go extinct every year. What role do you think humans should play in either slowing or preventing the extinction of animal species? Use evidence from the article to support your view. 	Scientists estimate that over 200 species go extinct every year. What role do you think humans should play in either slowing or preventing the extinction of animal species? Use evidence from the article to support your view. 
527	Conservationists plan to relocate rhinos from South Africa to Chad, a country about 3,000 miles to the north.  What challenges do you think the conservationists and the rhinos themselves might face?	Conservationists plan to relocate rhinos from South Africa to Chad, a country about 3,000 miles to the north.  What challenges do you think the conservationists and the rhinos themselves might face?	Conservationists plan to relocate rhinos from South Africa to Chad, a country about 3,000 miles to the north.  What challenges do you think the conservationists and the rhinos themselves might face?
528	Ask your PenPal a question about the environment where he or she lives. You might ask your PenPal about: alternative energy, protecting natural resources, plants and animals, global warming, or anything else you want to know about the environment where your PenPal lives!	Ask your PenPal a question about the environment where he or she lives. Some possible topics you could ask your PenPal a question about are: alternative energy, protection of natural resources, plants and animals, global warming, or anything else you want to know about the environment where your PenPal lives.	Ask your PenPal a question about the environment where he or she lives. Some possible topics you could ask your PenPal a question about are: alternative energy, protection of natural resources, plants and animals, global warming, or anything else you want to know about the environment where your PenPal lives.
531	How important of an issue do you think education should be in the upcoming state and national elections?  Ask your PenPal to explain more about an important education issue in his or her community.	How important of an issue do you think education should be in the upcoming state and national elections?  Where do politicians in your community stand on education reform?  Ask your PenPal to explain more about an important education issue in his or her community.	How important of an issue do you think education should be in the upcoming state and national elections?  Where do politicians in your community stand on education reform?  Ask your PenPal to explain more about an important education issue in his or her community.
532	What kind of job or career would you like to have?  Do you think your education prepares you to get that job?	Think about the companies and jobs in your community.  How do you think your education prepares you for jobs in these fields?  Ask your PenPal about the types of jobs in his or her community.	Think about the industries and jobs in your community.  How do you think your education prepares you for jobs in these fields?  Are these jobs and companies places where you would like to work?  Ask your PenPal about the types of jobs in his or her community.
533	Economies can grow in a number of different ways. Some think agriculture and manufacturing are good ways to make jobs, while others support the technology industry. What type of jobs do you think the United States should try to grow? Why?\r\n	Economies can grow in a number of different ways. Some think agriculture and manufacturing are good ways to make jobs, while others support the technology industry. What type of jobs do you think the United States should try to grow? Why?	Economies can grow in a number of different ways. Some think agriculture and manufacturing are good ways to make jobs, while others support the technology industry. What type of jobs do you think the United States should try to grow? Why?
534	Why do you think the economy is an important issue in the upcoming state and national elections?  What ways do politicians in your community plan to improve the economy?	Why do you think the economy is an important issue in the upcoming state and national elections?  What ways do politicians in your community plan to improve the economy?	How important of an issue do you think the economy is for the upcoming state and national elections?  Where do politicians in your community stand on the economy?
535	Coming soon!	Coming soon!	Coming soon!
536	Would you like to travel in outer space?  Why or why not?	If you were in space, would you want to take the time to grow fresh food to eat?  Why do you think astronauts make this type of research a priority?	If you were in space, would you want to dedicate the time and resources to grow fresh food?  Why do you think astronauts make this type of research a priority?
537	If you were in space, would you want to eat fresh food or food from a package?  Why?	The trip from Earth to Mars could take as long as one year each way.  Eating fresh food is just one of many challenges.  What other challenges do you think would make life as an astronaut hard?	The trip from Earth to Mars could take as long as one year each way.  Eating fresh food is just one of many challenges.  What other challenges do you think would make life as an astronaut hard?
538	There are lots of popular and new technologies in the United States including phones, video games, and solar panels. Ask your PenPal about what types of technology he or she uses or sees in his or her community.	There are many popular and new technologies used in the United States including phones, video games, and solar panels. Ask your PenPal about what types of technology he or she uses or sees in his or her community.	There are many different popular and new technologies used across the United States including phones, video games, and solar panels. Ask your PenPal about what types of technology he or she uses or sees in his or her community.
540	Where do you see immigrants in your community?  What kind of jobs do immigrants have?  How do immigrants make your community a better place?	Immigrants like Abdi came to the United States to escape war and conflict.  Ask your PenPal what he or she thinks are good reasons to allow immigrants to enter the United States?	Immigrants like Abdi came to the United States to escape war and conflict.  Ask your PenPal what he or she thinks are good reasons to allow immigrants to enter the United States?
541	Why do you think immigration is an important issue in the upcoming state and national elections?  How do politicians in your community talk about immigration?	Why do you think immigration is an important issue in the upcoming state and national elections?  How do politicians in your community talk about immigration?	Why do you think immigration is an important issue in the upcoming state and national elections?  How do politicians in your community talk about immigration?
529	What do you think are two ways that the US education system could be improved?	Think about education in your community.  What are two ways you think the education system prepares you for the future? What courses, resources, or people prepare you to succeed in your future career?  	Think about education in your community.  How do you think your education prepares you for professional success? What would you change to make your education experience better?  
544	Ask your PenPal to describe school in his or her community.  How is your school similar or different?	Ask your PenPal to describe school in his or her community.  How is your school similar or different?	From brushing your teeth to visiting a favorite coffee shop, people have routines and habits that they follow every day.  Tell your PenPal about a habit or routine that you follow?
547	What healthy foods do people eat in your community?  Ask your PenPal about healthy foods in his or her community.	Eating nutritious food is an important part of being healthy.  What healthy foods do people eat in your community?  Ask your PenPal about healthy foods in his or her community.	If your PenPal were to visit you, what specific dish or restaurant would you insist that he or she try?
550	Eating nutritious food is an important part of being healthy.  What healthy foods do people eat in your community?  Ask your PenPal about healthy foods in his or her community.	Eating nutritious food is an important part of being healthy.  What healthy foods do people eat in your community?  Ask your PenPal about healthy foods in his or her community.	If your PenPal were to visit you, what specific dish or restaurant would you insist that he or she try?
555	Where do you see art in your community?  Ask your PenPal about where he or she sees art?	Where do you see art in your community?  Ask your PenPal about where he or she sees art in his or her community.	Where do you see art in your community?  Ask your PenPal about where he or she sees art in his or her community.
695	PART 3: How did working with your pen pal make you a better writer? 	PART 3: How did working with your pen pal make you a better writer? 	PART 3: How did working with your pen pal make you a better writer? 
561	Discrimination causes conflict in communities around the world.  What does your community do to make sure people are treated fairly?  How do you stand-up for people who are hurt by discrimination?	Discrimination causes conflict in communities around the world.  What does your community do to make sure people are treated fairly?  How do you stand-up for people who are victims of discrimination?	Discrimination causes conflict in communities around the world.  What does your community do to make sure people are treated fairly?  How do you stand-up for people who are victims of prejudice and discrimination?
562	Why did Abood decide to leave Syria and head for Europe? 	How can technology help refugees like Abood find his way from Syria to Europe? 	War and violence can make it very hard for people to live in a country.  Why did Abood decide to leave Syria and head for Europe?  What does Abood hope to do when he arrives in Europe?
563	Abood is traveling from Syria to Europe all by himself.  What do you think would be the hardest part about having to leave your home?	European countries make it hard for refugees like Abood to enter the European Union.  Do you think European countries should do more to help refugees like Abood?	European countries make it hard for refugees like Abood to enter the European Union.  Do you think European countries should do more to help refugees like Abood?
564	What is a refugee?  What are some reasons a person might decide to leave his or her home country?	Why do you think countries like Australia are making it so difficult for refugees to enter their borders?	Why do you think countries like Australia are making it so difficult for refugees to enter their borders?
565	Why do you think it is so dangerous to be a refugee?  What do you think are some ways that governments and communities can help refugees?	Is there a different way the Australian government could help people feeling conflict?	Is there a different way the Australian government could help people feeling conflict?
566	What do you think about the way India and Pakistan act towards each other as neighbors?	How would you describe the conflict between India and Pakistan?  What is one way these countries might  work together to solve the problem?	How would you describe the conflict between India and Pakistan?  What is one way these countries might  work together to solve the problem?
567	Do you think it is important for two countries who share a border to work together?  Why?	Do you think it is important for two countries who share a border to work together?  Ask your PenPal to describe how his or her country interacts with its neighbors?	Do you think it is important for two countries who share a border to work together?  Ask your PenPal to describe how his or her country interacts with its neighbors?
539	Why do you think many immigrants want to come to the United States?	Where do you see immigrants in your community?  What kind of jobs do immigrants have?  How do immigrants make your community a better place?	Where do you see immigrants in your community?  What kind of jobs do immigrants have?  How do immigrants make your community a better place?
568	What are three ways you use energy every day?  What are three ways you can save energy?	In what ways do you use energy? Do you drive to school or do you walk? Do you heat or cool your home?  Do you think it is important to conserve energy?  What are two ways you can save energy?	In what ways do you use energy? Do you drive to school or do you walk? Do you heat or cool your home?  Explain to your PenPal how you conserve energy? Ask your Penpal if he or she takes any actions to cut back on energy consumption? Do you think energy conservation is important? 
570	Why do you think energy should be an important issue in the upcoming elections?  How important do you think energy is compared to other issues like education and immigration?	Why do you think energy should be an important issue in the upcoming state and national elections?  How do politicians in your community talk about energy?  How important do you think energy is compared to other issues like education and immigration?	Why do you think energy should be an important issue in the upcoming state and national elections?  How do politicians in your community talk about energy?  How important do you think energy is compared to other issues like education and immigration?
571	What are some healthy choices that you make during the day?  Ask your pen pal what he or she does to stay healthy?	What are some healthy choices that you make during the day?  Ask your pen pal what he or she does to stay healthy?	Think about a time you were sick and needed medical attention.  Describe the doctor or the hospital visit to your pen pal.  What was the visit like?  Did you feel like doctor gave you the help you needed?
572	What are some healthy choices that you make during the day?  Ask your pen pal what he or she does to stay healthy?	What are some healthy choices that you make during the day?  Ask your pen pal what he or she does to stay healthy?	Think about a time you were sick and needed medical attention.  Describe the doctor or the hospital visit to your pen pal.  What was the visit like?  Did you feel like doctor gave you the help you needed?
573	What are some healthy choices that you make during the day?  Ask your pen pal what he or she does to stay healthy?	What are some healthy choices that you make during the day?  Ask your pen pal what he or she does to stay healthy?	Think about a time you were sick and needed medical attention.  Describe the doctor or the hospital visit to your pen pal.  What was the visit like?  Did the doctor gave you the help you needed?
574	Think about a time you were sick and needed to go to the doctor.  What was the visit like?  Did the doctor gave you the help you needed?	Think about a time you were sick and needed to go to the doctor.  Describe the doctor or the hospital visit to your pen pal.  What was the visit like?  Did you feel like doctor gave you the help you needed?	What are some healthy choices that you make during the day?  Do you stay active?  Do you have a healthy diet?  How did you learn to live a healthy lifestyle?  Ask your pen pal what he or she does to stay health?
575	What do you think the government should do to make sure that everyone has a healthy life?  What do politicians in your community think about health care?	What do you think the government should do to make sure that everyone has access to quality and affordable health care?  What do politicians in your community think about health care?	What do you think the government should do to make sure that everyone has access to quality and affordable health care?  What do politicians in your community think about our current health care systems?
576	What is discrimination? Tell your pen pal about an example of discrimination from this week’s article.	What is discrimination? Describe to your pen pal an example of discrimination from this week’s article that you found interesting.	Describe your community to your pen pal. Do you live in a homogenous or heterogenous group? How do you work together to overcome discrimination?
577	Ruby Bridges was one of the first African-American students to attend an all-white school. What challenges do you think she faced? 	This week’s article begins with a story about Ruby Bridges, an African-American student who attended an all-white school. What would you write in a letter to the newspaper editor to explain why you think students should be allowed to attend any school they choose.	This week’s article begins with a story about Ruby Bridges, an African-American student who attended an all-white school. What would you write in a letter to the newspaper editor to explain why you think students should be allowed to attend any school they choose.
578	Have you seen discrimination in your country? Tell your pen pal about a time you saw discrimination in practice. Who was involved? What happened? Was there anything you could do to help?	Have you seen discrimination in your country? Tell your pen pal about a time you saw discrimination in practice. Who was involved? What happened? Was there anything you could do to help?	Have you seen discrimination in your country? Tell your pen pal about a time you saw discrimination in practice. Who was involved? What happened? Was there anything you could do to help?
579	What are two ways that indigenous people were discriminated against by European explorers?	What was the Age of Discovery? Explain why you think the Age of Discovery was a productive or a destructive time in human history?	What was the Age of Discovery? Explain why you think the Age of Discovery was a productive or a destructive time in human history?
580	Imagine that you are a Khoi person who has been living at the Cape for hundreds of years. How would you react when Jan van Riebeeck first landed at the Cape of Good Hope?	Imagine that you are a Khoi person who has been living at the Cape for hundreds of years. How would you react when Jan van Riebeeck first landed at the Cape of Good Hope?\r\n\r\nNow switch places and imagine you are Jan van Riebeeck. How would you react when you first saw the Khoi people?	Imagine that you are a Khoi person who has been living at the Cape for hundreds of years. How would you react when Jan van Riebeeck first landed at the Cape of Good Hope?\r\n\r\nNow switch places and imagine you are Jan van Riebeeck. How would you react when you first saw the Khoi people?
581	What most surprised you about this week’s article? Ask your pen pal to share their thoughts on the topic that you found surprising.	What most surprised you about this week’s article?  Ask your pen pal to share their thoughts on the topic that you found surprising.	What most surprised you about this week’s article? Ask your pen pal to share their thoughts on the topic that you found surprising.
582	Why did Gandhi travel to South Africa? 	In 1893, Gandhi traveled from India to South Africa to help Indians resist discrimination.  Do you think this was a good cause to fight for?  What do you think makes a cause worth fighting for?	In 1893, Gandhi traveled from India to South Africa to help Indians resist discriminatory legislation.  Do you think this was a good cause to fight for?  What do you think makes a cause worth supporting?
583	What were different ways Gandhi protested discrimination in South Africa?  Why do you think non-violence is a good way to protest.	What were different ways Gandhi protested discrimination in South Africa?  Use evidence from the text to support why you think non-violence is an effective form of protest.	What were different ways Gandhi protested systematic discrimination by the South African government?  Use evidence from the text to support why you think non-violence is an effective form of protest.
584	What do you think makes a cause worth supporting? Tell your pen pal about a cause that is important to people in your community.	Describe a civic leader in your community that stood up for a cause he or she believed it. How would you compare or contrast this leader with Ghandi. Ask your PenPal if he or she agrees with the cause this civic leader fought for.	Describe a civic leader in your community that stood up for a cause he or she believed it. How would you compare or contrast this leader with Ghandi. Ask your PenPal whether he or she agrees with the cause this civic leader chose to support.
585	Compare Martin Luther King Jr. and Nelson Mandela.  What is one way they are similar?  What is one way they are different?	Compare Martin Luther King Jr. and Nelson Mandela.  How were they similar?  How were they different?	Compare Martin Luther King Jr. and Nelson Mandela.  How were they similar?  How were they different?
586	What is one way that Mahatma Gandhi influenced Dr. King and Mr. Mandela?	How did Mahatma Gandhi’s teachings influence Dr. King and Mr. Mandela? Who is a person in your life that inspires you to advocate for equality?	How did Mahatma Gandhi’s teachings influence Dr. King and Mr. Mandela? Who inspires you to advocate for equality?
587	Martin Luther King Jr. and Nelson Mandela are recognized as heroes and celebrated to this day. Ask your pen pal how their community celebrates people who have stood-up for equality?	Martin Luther King Jr. and Nelson Mandela are recognized as heroes and celebrated to this day. Ask your pen pal how their community celebrates people who have stood-up for equality?	Martin Luther King Jr. and Nelson Mandela are recognized as heroes and celebrated to this day. Ask your pen pal how their community celebrates people who have stood-up for equality?
588	When did Rosa Parks realize that people were treated differently because of their race?	When did Rosa Parks realize that people were treated differently because of their race?	When did Rosa Parks realize that people were treated differently because of their race?
589	Why did Helen Joseph and Rosa Parks go to jail?	Helen Joseph and Rosa Parks went to jail for protesting against their governments. Do you think it is fair to send people like Parks and Joseph to jail? Why or why not?	Helen Joseph and Rosa Parks went to jail for protesting against their governments. Do you think it is fair to send people like Parks and Joseph to jail? Why or why not?
590	Compare Rosa Parks with Helen Joseph. How are they similar? In what ways were they different?	Compare Rosa Parks with Helen Joseph. How are they similar? In what ways were they different? Are Parks and Joseph similar to other leaders you have studied?	Compare Rosa Parks with Helen Joseph. How are they similar? In what ways were they different? Are Parks and Joseph similar to other leaders you have studied?
591	What does a leader look like? What qualities does a leader have?	What does a leader look like? What qualities does a leader have? Are there common backgrounds that leaders come from?	What does a leader look like? What qualities does a leader have? Are there common backgrounds that leaders come from?
592	Today, we have computers, smartphones, and the internet. What are two ways you can use these tools stand up for equality and stop prejudice?	Today, we have computers, smartphones, and the internet. What are two ways you can use these tools stand up for equality and stop prejudice?	Today, we have computers, smartphones, and the internet. What are two ways you can use these tools stand up for equality and stop prejudice?
593	Tell your pen pal about someone in your community who fights against discrimination. What does this person do?	Identify and describe someone in your immediate community who fights against discrimination. What does he/she do? If there is no one in your community, look further afield to someone in your country or neighboring country. 	Identify and describe someone in your immediate community who fights against discrimination. What does he/she do? If there is no one in your community, look further afield to someone in your country or neighboring country. 
594	Where is Nepal? What countries border Nepal? Tell your pen pal what countries border your country.	Where is Nepal? What countries border Nepal? Tell your pen pal what countries border your country.	Nepal has a history of being influenced by the countries that surround it. How is this new constitution being influenced by the countries surrounding Nepal once again?
595	Why is India worried about the new constitution in Nepal? Does your county worry about its neighbors?	Why is India worried about the new constitution in Nepal? Does your county worry about its neighbors?	What are some of the potential repercussions that come with marginalizing groups of people within a culture?
596	Should countries have open borders? Should they share resources? Should they leave each other alone? What kind of things should a government do to respect its neighbors. 	Should countries have open borders? Should they share resources? Should they leave each other alone? What kind of things should a government do to respect its neighbors. 	Should countries have open borders? Should they share resources? Should they leave each other alone? What kind of things should a government do to respect its neighbors. 
598	Australia just had a change in government leadership. Tell your pen pal about a change that has recently happened in your government.	What makes an effective leader? Tell your pen pal about a leader in your state or federal government who you think has helped to pass responsible policies.	What makes an effective political leader? Tell your pen pal about a leader in your state or federal government who you think has helped to pass responsible policies.
599	Australia had four prime ministers in over two years. Do you think it is important for a government to have more consistent leadership?	Australia had four prime ministers in over two years. Do you think it is important for a government to have more consistent leadership?	Australia had four prime ministers in over two years. Do you think it is important for a government to have more consistent leadership?
597	What change recently happened in Australia’s government?	What change recently happened in Australia’s government? Tell your pen pal about a change that has recently happened in your government.	What change recently happened in Australia’s government? Tell your pen pal about a change that has recently happened in your government.
600	What are the governments in West Africa doing to help the problem in Burkina Faso?	What are the governments in West Africa doing to help the problem in Burkina Faso?	The former leader of Burkina Faso had been in power for 27 years. Why do you think the people did not want him to continue leading the country?
601	The former leader of Burkina Faso had been in power for 27 years. Why do you think the people did not want him to continue leading the country?	The former leader of Burkina Faso had been in power for 27 years. Why do you think the people did not want him to continue leading the country?	Why is it important for people to have confidence in the stability of their government?
602	Ask your pen pal about the government in their home country. What do people in their community do when they are unhappy with their government?	Ask your pen pal about the government in their home country. What do people in their community do when they are unhappy with their government?	Ask your pen pal about the government in their home country. What do people in their community do when they are unhappy with their government?
603	Who is allowed to vote in the United States? Are you and your pen pal allowed to vote in the upcoming election?	Do you and your pen pal agree or disagree that voting is important?	Do you and your pen pal agree or disagree that voting is important?
604	What election issues are most important to you? Which presidential candidate do you think would best represent you?	Tens of thousands of people volunteer to work on political campaigns. Why do you think so many people volunteer? Do you and your pen pal plan to volunteer for the upcoming election?	Tens of thousands of people volunteer to help support political campaigns. Why do you think so many people volunteer? Do you and your pen pal plan to volunteer for the upcoming election?
605	Ask your pen pal about a local election issue. Do you think local issues are more or less important than national election issues? 	What election issues are most important to you? Which presidential candidate do you think would best represent you?	What election issues are most important to you? Which presidential candidate do you think would best represent you as our country’s leader?
606	What is the headline of your news article?	What is the headline of your news article?	What is the headline of your news article?
607	Describe an image that would appear below the headline in your news story.	Describe an image that would appear below the headline in your news story.	Describe an image that would appear below the headline in your news story.
608	Share your news story with your pen pal. Include information and a story. Include quotations from credible sources or experts. Make sure to finish with a thoughtful call to action!	Share your news story with your pen pal. Include information and a story. Include quotations from credible sources or experts. Make sure to finish with a thoughtful call to action!	Share your news story with your pen pal. Include information and a story. Include quotations from credible sources or experts. Make sure to finish with a thoughtful call to action!
609	Read your pen pal's news article. What did you like about the article. What questions about the story do you have?	Read your pen pal's news article. What did you like about the article. What questions about the story do you have? Who in your community might be interested in reading your pen pal's article?	Read your pen pal's news article. What did you like about the article. What questions about the story do you have? Who in your community might be interested in reading your pen pal's article?
615	Countries in Latin America are all very different. Some have mountains and deserts while others have rainforests. Ask your pen pal about where he or she lives. Tell your pen pal about where you live.	Countries in Latin America are all very different. Some have mountains and deserts while others have rainforests. Ask your pen pal to describe where he or she lives. Tell your pen pal about the geography where you live.	Countries in Latin America are all very different. Some have mountains and deserts while others have rainforests. Ask your pen pal to describe where he or she lives. Tell your pen pal about the geography where you live.
616	Family and community are important across Latin America. Why do you think family and community are important?	Family and community are important across Latin America. Why do you think family and community are important?	Family and community are important across Latin America. Why do you think family and community are important?
617	What are your favorite sports and extracurricular activities? Ask your pen pal to describe activities that he or she enjoys.	What are your favorite sports and extracurricular activities? Ask your pen pal to describe activities that he or she enjoys.	What are your favorite sports and extracurricular activities? Ask your pen pal to describe activities that he or she enjoys.
618	Which of the foods native to Latin America do you like to eat?	Which of the foods native to Latin America do you like to eat? Are any of these native foods popular in your community?	Which of the foods native to Latin America do you like to eat? Are any of these native foods popular in your community?
619	Pupusas, Tamales, and Asado are popular dishes across Latin America. Which dish would you like to try? Why?	Pupusas, Tamales, and Asado are popular dishes across Latin America. Which dish would you like to try? Why?	Pupusas, Tamales, and Asado are popular dishes across Latin America. Which dish would you like to try? Why?
620	What is one of your favorite restaurants? What dish would you recommend your pen pal try if he or she went to this restaurant?	What is one of your favorite restaurants? What dish would you recommend your pen pal try if he or she went to this restaurant?	What is one of your favorite restaurants? What dish would you recommend your pen pal try if he or she went to this restaurant?
621	Indigenous people lived across Latin America. Did indigenous people live in your community? Did they have any interesting inventions or traditions?	Indigenous people lived across Latin America. Did indigenous people live in your community? Did they have any interesting inventions or traditions?	Indigenous people lived across Latin America. Did indigenous people live in your community? Did they have any interesting inventions or traditions?
622	Who is an important person in the history of your country? When did this person live? How did this person become famous? 	Who is an important person in the history of your country? When did this person live? How did this person become famous? 	Who is an important person in the history of your country? When did this person live? How did this person become famous? 
623	What does your town or city look like? What buildings are most interesting? Ask your pen pal to describe an interesting building in his or her community.	What does your town or city look like? What buildings are most interesting? Ask your pen pal to describe an interesting building in his or her community.	What does your town or city look like? What buildings are most interesting? Ask your pen pal to describe an interesting building in his or her community.
624	Music and dance are popular across Latin America. Who are your favorite musicians? Would you recommend this musician to your pen pal? Why?	Music and dance are popular across Latin America. Who are your favorite musicians? Would you recommend this musician to your pen pal? Why?	Music and dance are popular across Latin America. Who are your favorite musicians? Would you recommend this musician to your pen pal? Why?
625	Do you have a favorite book? Who is an author you would recommend to your pen pal?	Do you have a favorite book? Who is an author you would recommend to your pen pal?	Do you have a favorite book? Who is an author you would recommend to your pen pal?
626	El Chavo is a popular television show in Latin America. What are your favorite things to watch on TV? Would you recommend these shows to your pen pal?	El Chavo and Sabado Gigante are popular television shows in Latin America. What are your favorite things to watch on TV? Would you recommend these shows to your pen pal?	El Chavo and Sabado Gigante are popular television shows in Latin America. What are your favorite things to watch on TV? Would you recommend these shows to your pen pal?
627	Who are famous people or celebrities from Latin America that you know? Tell your pen pal about a famous person from your community.	Who are famous people or celebrities from Latin America that you know? Tell your pen pal about a famous person from your community.	Who are famous people or celebrities from Latin America that you know? Tell your pen pal about a famous person from your community.
610	How do you feel after learning Alcides’ story? Why do you think Alcides chose to share his story with people around the world?	How do you feel after learning Alcides’ story? Why do you think Alcides chose to share his story with people around the world?	How do you feel after learning Alcides’ story? Why do you think Alcides chose to share his story with people around the world?
613	Alcides explains that, “Not all orphans have someone to live with and take care of them, but that’s what we all want.” What struggles do young people face in your community?	Who is an important person that you consider to be part of your “family?” How has this person helped you survive and grow? Ask your pen pal a question about the important person he or she chose to share.	Besides the lack of food, clothing, and shelter, what might be the emotional and mental implications of living life as an orphan? What might be the long-term personal impact for these young orphans as they grow into adulthood? What are the broader societal consequences of having large populations of orphans?
